"avg_order_value","customer_zip_code_prefix","customer_city","customer_state"
"67.4933333333333333",7173,"guarulhos","SP"
"142.4150000000000000",78060,"cuiaba","MT"
"113.5422222222222222",5012,"sao paulo","SP"
"127.1880645161290323",88036,"florianopolis","SC"
"102.6300000000000000",97503,"uruguaiana","RS"
"89.4950000000000000",1004,"sao paulo","SP"
"85.9000000000000000",40490,"salvador","BA"
"186.9600000000000000",40760,"salvador","BA"
"93.3720000000000000",19300,"presidente bernardes","SP"
"91.9500000000000000",5876,"sao paulo","SP"
"88.1245454545454545",39803,"teofilo otoni","MG"
"81.5566666666666667",7122,"guarulhos","SP"
"244.4900000000000000",58430,"campina grande","PB"
"59.9000000000000000",2881,"sao paulo","SP"
"422.8400000000000000",18113,"votorantim","SP"
"63.6333333333333333",71218,"brasilia","DF"
"92.7740000000000000",2225,"sao paulo","SP"
"117.5000000000000000",5777,"sao paulo","SP"
"381.4845454545454545",41600,"salvador","BA"
"116.7493750000000000",38703,"patos de minas","MG"
"203.3854545454545455",1327,"sao paulo","SP"
"456.3100000000000000",25820,"tres rios","RJ"
"433.1985714285714286",47520,"ibotirama","BA"
"57.5300000000000000",69050,"manaus","AM"
"77.9400000000000000",15075,"sao jose do rio preto","SP"
"140.3760000000000000",96217,"rio grande","RS"
"11.9000000000000000",8321,"sao paulo","SP"
"149.0000000000000000",35865,"dom joaquim","MG"
"90.4418181818181818",14096,"ribeirao preto","SP"
"113.3177777777777778",8141,"sao paulo","SP"
"18.4450000000000000",63630,"pedra branca","CE"
"199.6000000000000000",40718,"salvador","BA"
"226.6971428571428571",17015,"bauru","SP"
"186.5945454545454545",90810,"porto alegre","RS"
"95.4575000000000000",4071,"sao paulo","SP"
"100.3200000000000000",9271,"santo andre","SP"
"164.6620000000000000",3605,"sao paulo","SP"
"165.4988888888888889",6266,"osasco","SP"
"99.9000000000000000",85064,"guarapuava","PR"
"110.9800000000000000",51310,"recife","PE"
"210.0000000000000000",64047,"teresina","PI"
"56.9900000000000000",97185,"itaara","RS"
"132.3300000000000000",14940,"ibitinga","SP"
"96.4450000000000000",27279,"volta redonda","RJ"
"138.9500000000000000",74440,"goiania","GO"
"155.9450000000000000",64058,"teresina","PI"
"139.9575000000000000",5185,"sao paulo","SP"
"253.4500000000000000",79118,"campo grande","MS"
"77.6980000000000000",39290,"sao romao","MG"
"24.9900000000000000",29707,"colatina","ES"
"130.6720000000000000",31525,"belo horizonte","MG"
"278.1025000000000000",26291,"nova iguacu","RJ"
"101.9565000000000000",12225,"sao jose dos campos","SP"
"113.9709523809523810",8150,"sao paulo","SP"
"113.5440000000000000",4550,"sao paulo","SP"
"75.3000000000000000",99709,"erechim","RS"
"99.0000000000000000",2126,"sao paulo","SP"
"358.1683333333333333",81610,"curitiba","PR"
"119.3260000000000000",29130,"viana","ES"
"39.9900000000000000",4638,"sao paulo","SP"
"124.9966666666666667",98930,"tucunduva","RS"
"81.3000000000000000",71660,"brasilia","DF"
"94.8110000000000000",15150,"monte aprazivel","SP"
"242.6976923076923077",28613,"nova friburgo","RJ"
"124.3311111111111111",88600,"sao joaquim","SC"
"104.7100000000000000",71916,"brasilia","DF"
"70.4575000000000000",3279,"sao paulo","SP"
"108.4541666666666667",6253,"osasco","SP"
"20.9000000000000000",24755,"sao goncalo","RJ"
"152.8760000000000000",72236,"brasilia","DF"
"259.9900000000000000",78885,"feliz natal","MT"
"8.9900000000000000",87760,"tamboara","PR"
"191.9380000000000000",6708,"cotia","SP"
"31.3466666666666667",8575,"itaquaquecetuba","SP"
"83.7975000000000000",27211,"volta redonda","RJ"
"134.2920000000000000",3422,"sao paulo","SP"
"82.0925000000000000",13973,"itapira","SP"
"85.9217647058823529",6767,"taboao da serra","SP"
"88.1475000000000000",26265,"nova iguacu","RJ"
"72.9950000000000000",70382,"brasilia","DF"
"568.3950000000000000",88598,"celso ramos","SC"
"110.7295384615384615",13060,"campinas","SP"
"139.9000000000000000",75065,"anapolis","GO"
"59.9000000000000000",7801,"franco da rocha","SP"
"111.0316666666666667",14071,"ribeirao preto","SP"
"59.9000000000000000",95589,"rainha do mar","RS"
"107.9666666666666667",2809,"sao paulo","SP"
"173.4900000000000000",15275,"moncoes","SP"
"204.8116666666666667",38183,"araxa","MG"
"80.9990476190476190",11705,"praia grande","SP"
"99.6666666666666667",38910,"iguatama","MG"
"53.3950000000000000",3240,"sao paulo","SP"
"106.8475000000000000",40100,"salvador","BA"
"153.4529411764705882",21210,"rio de janeiro","RJ"
"390.0000000000000000",61979,"amanari","CE"
"106.4942857142857143",27923,"macae","RJ"
"69.9000000000000000",69096,"manaus","AM"
"50.3000000000000000",3440,"sao paulo","SP"
"298.9500000000000000",4308,"sao paulo","SP"
"89.9000000000000000",86940,"bom sucesso","PR"
"82.9233333333333333",2442,"sao paulo","SP"
"74.3755555555555556",12410,"pindamonhangaba","SP"
"116.6200000000000000",5413,"sao paulo","SP"
"787.6200000000000000",82590,"curitiba","PR"
"319.0000000000000000",70876,"brasilia","DF"
"121.7633333333333333",41130,"salvador","BA"
"89.5541666666666667",97105,"santa maria","RS"
"91.4725000000000000",60850,"fortaleza","CE"
"51.9500000000000000",86125,"tamarana","PR"
"76.3300000000000000",8020,"sao paulo","SP"
"237.3306250000000000",29560,"guacui","ES"
"192.1742857142857143",48609,"paulo afonso","BA"
"89.9000000000000000",7936,"francisco morato","SP"
"99.9000000000000000",35104,"sao vitor","MG"
"125.6829268292682927",20261,"rio de janeiro","RJ"
"45.0000000000000000",13432,"piracicaba","SP"
"37.1975000000000000",9687,"sao bernardo do campo","SP"
"194.9000000000000000",3073,"sao paulo","SP"
"123.6880952380952381",14060,"ribeirao preto","SP"
"189.3250000000000000",57540,"mata grande","AL"
"108.6150000000000000",86200,"ibipora","PR"
"47.1975000000000000",8143,"sao paulo","SP"
"127.6533333333333333",12720,"cruzeiro","SP"
"133.2833333333333333",35304,"caratinga","MG"
"40.0000000000000000",23027,"rio de janeiro","RJ"
"29.9900000000000000",45443,"igrapiuna","BA"
"129.2000000000000000",7906,"francisco morato","SP"
"109.2090000000000000",38060,"uberaba","MG"
"89.0040000000000000",80440,"curitiba","PR"
"96.8975000000000000",28750,"trajano de moraes","RJ"
"141.2666666666666667",37240,"luminarias","MG"
"269.9000000000000000",63340,"ipaumirim","CE"
"179.5110000000000000",3122,"sao paulo","SP"
"163.8440000000000000",35557,"carmo do cajuru","MG"
"64.9000000000000000",8686,"suzano","SP"
"40.4000000000000000",9686,"sao bernardo do campo","SP"
"277.3922222222222222",25615,"petropolis","RJ"
"92.5100000000000000",38720,"lagoa formosa","MG"
"50.6500000000000000",93046,"sao leopoldo","RS"
"27.9300000000000000",13415,"piracicaba","SP"
"136.3700000000000000",87540,"perola","PR"
"490.0000000000000000",75750,"nova aurora","GO"
"112.6500000000000000",79833,"dourados","MS"
"120.6025000000000000",78365,"sapezal","MT"
"186.4166666666666667",31840,"belo horizonte","MG"
"95.6041666666666667",3320,"sao paulo","SP"
"108.5380000000000000",5873,"sao paulo","SP"
"84.2433333333333333",7196,"guarulhos","SP"
"28.4000000000000000",8373,"sao paulo","SP"
"151.4000000000000000",70610,"brasilia","DF"
"89.8633333333333333",27943,"macae","RJ"
"51.7870000000000000",4833,"sao paulo","SP"
"139.9000000000000000",4774,"sao paulo","SP"
"134.1666666666666667",82200,"curitiba","PR"
"196.2000000000000000",7718,"caieiras","SP"
"46.2175000000000000",72920,"aguas lindas de goias","GO"
"90.4046153846153846",97110,"santa maria","RS"
"159.7025000000000000",8560,"poa","SP"
"66.6330769230769231",3132,"sao paulo","SP"
"82.6300000000000000",7400,"aruja","SP"
"70.1666666666666667",66645,"belem","PA"
"85.8600000000000000",2715,"sao paulo","SP"
"116.9575000000000000",12053,"taubate","SP"
"182.7927777777777778",41100,"salvador","BA"
"58.9500000000000000",3725,"sao paulo","SP"
"39.9000000000000000",13459,"santa barbara d'oeste","SP"
"137.9116666666666667",94420,"viamao","RS"
"77.9633333333333333",59078,"natal","RN"
"92.7400000000000000",50040,"recife","PE"
"128.1500000000000000",53545,"abreu e lima","PE"
"14.9000000000000000",85933,"ouro verde do oeste","PR"
"263.2300000000000000",68906,"macapa","AP"
"78.0000000000000000",64535,"inhuma","PI"
"99.0000000000000000",62910,"palhano","CE"
"231.2700000000000000",64013,"teresina","PI"
"38.9950000000000000",7432,"aruja","SP"
"307.6750000000000000",57081,"maceio","AL"
"115.2966666666666667",25725,"petropolis","RJ"
"57.4900000000000000",2713,"sao paulo","SP"
"167.4488888888888889",4805,"sao paulo","SP"
"72.8650000000000000",93054,"sao leopoldo","RS"
"118.0000000000000000",18119,"votorantim","SP"
"112.9740000000000000",14404,"franca","SP"
"266.3333333333333333",45120,"barra do choca","BA"
"327.9257142857142857",35184,"timoteo","MG"
"70.8500000000000000",3907,"sao paulo","SP"
"49.9000000000000000",89633,"zortea","SC"
"169.2228571428571429",7260,"guarulhos","SP"
"157.6710526315789474",13331,"indaiatuba","SP"
"72.7360000000000000",2130,"sao paulo","SP"
"161.2413333333333333",18740,"taquarituba","SP"
"129.4000000000000000",78770,"alto garcas","MT"
"129.9000000000000000",16016,"aracatuba","SP"
"187.8333333333333333",70765,"brasilia","DF"
"120.4809090909090909",1223,"sao paulo","SP"
"101.4991666666666667",28907,"cabo frio","RJ"
"52.3000000000000000",4865,"sao paulo","SP"
"175.5319444444444444",30350,"belo horizonte","MG"
"169.9900000000000000",16206,"birigui","SP"
"74.8475000000000000",18406,"itapeva","SP"
"169.9000000000000000",39180,"felicio dos santos","MG"
"63.1525000000000000",26440,"japeri","RJ"
"128.5130769230769231",21555,"rio de janeiro","RJ"
"67.9633333333333333",9431,"ribeirao pires","SP"
"115.6200000000000000",4742,"sao paulo","SP"
"14.9000000000000000",73870,"cabeceiras","GO"
"132.8500000000000000",5638,"sao paulo","SP"
"189.0000000000000000",83116,"sao jose dos pinhais","PR"
"119.9900000000000000",74023,"goiania","GO"
"97.2450000000000000",74959,"aparecida de goiania","GO"
"114.8142105263157895",24445,"sao goncalo","RJ"
"214.1520000000000000",57082,"maceio","AL"
"41.3333333333333333",2167,"sao paulo","SP"
"234.5488888888888889",12231,"sao jose dos campos","SP"
"56.9500000000000000",70351,"brasilia","DF"
"75.6980000000000000",78575,"juara","MT"
"69.4950000000000000",73930,"simolandia","GO"
"139.0000000000000000",87895,"adhemar de barros","PR"
"139.0000000000000000",36664,"angustura","MG"
"88.4500000000000000",3117,"sao paulo","SP"
"262.3714285714285714",17505,"marilia","SP"
"249.9333333333333333",64025,"teresina","PI"
"90.9966666666666667",15920,"vista alegre do alto","SP"
"75.4650000000000000",9895,"sao bernardo do campo","SP"
"193.9128571428571429",88815,"criciuma","SC"
"119.9475000000000000",44300,"cachoeira","BA"
"132.9666666666666667",45012,"vitoria da conquista","BA"
"183.3500000000000000",3402,"sao paulo","SP"
"53.6975000000000000",5387,"sao paulo","SP"
"120.9558620689655172",22610,"rio de janeiro","RJ"
"68.0000000000000000",5785,"sao paulo","SP"
"58.4500000000000000",36470,"senhora de oliveira","MG"
"206.6920000000000000",2996,"sao paulo","SP"
"421.4475000000000000",37278,"santana do jacare","MG"
"142.5975000000000000",77410,"gurupi","TO"
"107.2970000000000000",27521,"resende","RJ"
"182.6737500000000000",5663,"sao paulo","SP"
"118.2241666666666667",2443,"sao paulo","SP"
"91.5000000000000000",8565,"poa","SP"
"118.0007692307692308",20730,"rio de janeiro","RJ"
"842.6333333333333333",58401,"campina grande","PB"
"58.9000000000000000",95174,"farroupilha","RS"
"258.0000000000000000",19904,"ourinhos","SP"
"428.3821428571428571",9341,"maua","SP"
"89.4975000000000000",21046,"rio de janeiro","RJ"
"144.4600000000000000",37136,"alfenas","MG"
"110.0980769230769231",13042,"campinas","SP"
"241.4500000000000000",29907,"linhares","ES"
"194.9500000000000000",24812,"itaborai","RJ"
"208.0414285714285714",52091,"recife","PE"
"99.7263157894736842",30640,"belo horizonte","MG"
"46.3816666666666667",37980,"cassia","MG"
"192.4985714285714286",85505,"pato branco","PR"
"205.2380000000000000",75533,"itumbiara","GO"
"38.0060000000000000",68625,"paragominas","PA"
"176.7780000000000000",28605,"nova friburgo","RJ"
"383.8400000000000000",2862,"sao paulo","SP"
"95.6771428571428571",65907,"imperatriz","MA"
"77.7081250000000000",71065,"brasilia","DF"
"289.0000000000000000",61620,"caucaia","CE"
"81.4960000000000000",23085,"rio de janeiro","RJ"
"405.0000000000000000",69057,"manaus","AM"
"255.1814285714285714",85803,"cascavel","PR"
"29.4000000000000000",5269,"sao paulo","SP"
"91.0633333333333333",7242,"guarulhos","SP"
"106.2268750000000000",13483,"limeira","SP"
"132.8916666666666667",96760,"tapes","RS"
"42.9700000000000000",17057,"bauru","SP"
"53.9000000000000000",84602,"uniao da vitoria","PR"
"124.1533333333333333",5412,"sao paulo","SP"
"533.1133333333333333",62600,"itapaje","CE"
"39.6633333333333333",87265,"quinta do sol","PR"
"131.8800000000000000",26040,"nova iguacu","RJ"
"87.2042857142857143",84061,"ponta grossa","PR"
"105.7328125000000000",8290,"sao paulo","SP"
"100.9950000000000000",44055,"feira de santana","BA"
"238.0545454545454545",18270,"tatui","SP"
"141.5800000000000000",8450,"sao paulo","SP"
"83.5000000000000000",3243,"sao paulo","SP"
"279.3333333333333333",41390,"salvador","BA"
"111.7066666666666667",5452,"sao paulo","SP"
"89.7100000000000000",7024,"guarulhos","SP"
"57.9450000000000000",15155,"jaci","SP"
"50.0000000000000000",58707,"patos","PB"
"40.4475000000000000",11080,"santos","SP"
"69.3950000000000000",5836,"sao paulo","SP"
"140.4588888888888889",17512,"marilia","SP"
"62.6950000000000000",97547,"alegrete","RS"
"65.9475000000000000",4567,"sao paulo","SP"
"180.8512500000000000",66080,"belem","PA"
"68.9333333333333333",3133,"sao paulo","SP"
"58.0000000000000000",3452,"sao paulo","SP"
"99.9900000000000000",28143,"mussurepe","RJ"
"89.9000000000000000",25930,"mage","RJ"
"202.4400000000000000",55006,"caruaru","PE"
"189.9000000000000000",39555,"berizal","MG"
"90.7133333333333333",95190,"sao marcos","RS"
"76.0818181818181818",14930,"boa esperanca do sul","SP"
"144.9000000000000000",59012,"natal","RN"
"224.4950000000000000",74870,"goiania","GO"
"98.6233333333333333",2222,"sao paulo","SP"
"61.0000000000000000",3054,"sao paulo","SP"
"44.4500000000000000",18940,"sao pedro do turvo","SP"
"218.0928571428571429",13306,"itu","SP"
"84.1540000000000000",62670,"sao goncalo do amarante","CE"
"75.2700000000000000",86818,"pirapo","PR"
"166.6937500000000000",18600,"botucatu","SP"
"399.7250000000000000",32681,"betim","MG"
"39.9900000000000000",55305,"terezinha","PE"
"116.5755000000000000",24358,"niteroi","RJ"
"79.3950000000000000",67125,"ananindeua","PA"
"94.9400000000000000",71090,"brasilia","DF"
"279.9000000000000000",85865,"foz do iguacu","PR"
"134.6010000000000000",24751,"sao goncalo","RJ"
"176.3580000000000000",28380,"natividade","RJ"
"73.5975000000000000",89680,"irani","SC"
"136.2666666666666667",78505,"terra nova do norte","MT"
"72.3133333333333333",44713,"quixabeira","BA"
"175.8653846153846154",22640,"rio de janeiro","RJ"
"359.0000000000000000",62875,"chorozinho","CE"
"80.3116666666666667",39810,"carai","MG"
"65.8033333333333333",89701,"concordia","SC"
"141.6363636363636364",4438,"sao paulo","SP"
"211.5114285714285714",62595,"cruz","CE"
"64.9475000000000000",29173,"serra","ES"
"98.6287500000000000",5729,"sao paulo","SP"
"364.0000000000000000",75836,"mineiros","GO"
"379.9000000000000000",2188,"sao paulo","SP"
"349.9000000000000000",75912,"rio verde","GO"
"161.7220000000000000",67013,"ananindeua","PA"
"440.0375000000000000",18690,"itatinga","SP"
"186.8500000000000000",29200,"guarapari","ES"
"174.3650000000000000",17524,"marilia","SP"
"125.6230000000000000",31910,"belo horizonte","MG"
"267.6380000000000000",1511,"sao paulo","SP"
"433.4250000000000000",62040,"sobral","CE"
"145.1290909090909091",70660,"brasilia","DF"
"85.8150000000000000",29148,"cariacica","ES"
"268.0000000000000000",96859,"monte alverne","RS"
"84.6014285714285714",13564,"sao carlos","SP"
"309.9900000000000000",64030,"teresina","PI"
"168.9433333333333333",56460,"petrolandia","PE"
"127.7400000000000000",70655,"brasilia","DF"
"93.9380000000000000",27353,"barra mansa","RJ"
"208.0862500000000000",63500,"iguatu","CE"
"64.2266666666666667",3129,"sao paulo","SP"
"206.2133333333333333",32470,"mario campos","MG"
"92.5600000000000000",40296,"salvador","BA"
"85.7800000000000000",8737,"mogi das cruzes","SP"
"132.5000000000000000",5208,"sao paulo","SP"
"89.9000000000000000",69380,"bonfim","RR"
"19.9900000000000000",46575,"caturama","BA"
"29.9900000000000000",66910,"belem","PA"
"69.0000000000000000",38460,"cascalho rico","MG"
"90.6377777777777778",23540,"rio de janeiro","RJ"
"74.7700000000000000",8675,"suzano","SP"
"189.5188888888888889",7194,"guarulhos","SP"
"19.0000000000000000",7076,"guarulhos","SP"
"39.9000000000000000",4248,"sao paulo","SP"
"62.6200000000000000",9430,"ribeirao pires","SP"
"109.5089655172413793",95020,"caxias do sul","RS"
"2300.0000000000000000",2635,"sao paulo","SP"
"152.3800000000000000",7176,"guarulhos","SP"
"199.0000000000000000",5560,"sao paulo","SP"
"308.4725000000000000",59360,"parelhas","RN"
"49.9500000000000000",6696,"itapevi","SP"
"105.6100000000000000",3111,"sao paulo","SP"
"121.7960000000000000",33902,"ribeirao das neves","MG"
"78.9000000000000000",96076,"pelotas","RS"
"102.1353846153846154",18016,"sorocaba","SP"
"262.3060000000000000",22430,"rio de janeiro","RJ"
"63.5480000000000000",6401,"barueri","SP"
"94.7436363636363636",38360,"capinopolis","MG"
"327.4725000000000000",4129,"sao paulo","SP"
"97.3180000000000000",89930,"sao jose do cedro","SC"
"89.9000000000000000",42716,"lauro de freitas","BA"
"81.3318181818181818",7160,"guarulhos","SP"
"90.9575000000000000",11990,"cananeia","SP"
"105.2200000000000000",2911,"sao paulo","SP"
"121.1500000000000000",5074,"sao paulo","SP"
"129.1622222222222222",3343,"sao paulo","SP"
"91.8625000000000000",54270,"jaboatao dos guararapes","PE"
"42.9950000000000000",4916,"sao paulo","SP"
"80.9966666666666667",6428,"barueri","SP"
"229.9900000000000000",59695,"barauna","RN"
"142.9000000000000000",3645,"sao paulo","SP"
"168.8500000000000000",77024,"palmas","TO"
"174.2450000000000000",17521,"marilia","SP"
"199.1808333333333333",52051,"recife","PE"
"92.7838461538461538",6422,"barueri","SP"
"68.5000000000000000",3952,"sao paulo","SP"
"106.0680000000000000",28637,"sumidouro","RJ"
"218.3000000000000000",85818,"cascavel","PR"
"53.5180000000000000",41315,"salvador","BA"
"517.6633333333333333",17190,"reginopolis","SP"
"74.3833333333333333",80710,"curitiba","PR"
"96.1500000000000000",3577,"sao paulo","SP"
"153.9000000000000000",60765,"fortaleza","CE"
"207.4500000000000000",37740,"bandeira do sul","MG"
"110.7137500000000000",2316,"sao paulo","SP"
"15.0000000000000000",3383,"sao paulo","SP"
"84.9000000000000000",88333,"balneario camboriu","SC"
"98.6220000000000000",13287,"vinhedo","SP"
"81.8744444444444444",2185,"sao paulo","SP"
"54.4500000000000000",4266,"sao paulo","SP"
"110.0000000000000000",70274,"brasilia","DF"
"154.9500000000000000",23893,"seropedica","RJ"
"125.4862500000000000",35181,"timoteo","MG"
"112.9666666666666667",83605,"campo largo","PR"
"149.0000000000000000",85940,"quatro pontes","PR"
"191.9000000000000000",61605,"caucaia","CE"
"306.9616666666666667",13520,"sao pedro","SP"
"85.9725000000000000",33025,"santa luzia","MG"
"82.3775000000000000",5119,"sao paulo","SP"
"49.9000000000000000",83390,"guaraquecaba","PR"
"32.9900000000000000",62820,"itaicaba","CE"
"93.2522222222222222",16021,"aracatuba","SP"
"118.7150000000000000",85853,"foz do iguacu","PR"
"551.5000000000000000",4032,"sao paulo","SP"
"91.9066666666666667",4433,"sao paulo","SP"
"59.9000000000000000",68420,"mocajuba","PA"
"65.9000000000000000",72650,"brasilia","DF"
"107.4000000000000000",93226,"sapucaia do sul","RS"
"142.4300000000000000",5783,"sao paulo","SP"
"1300.0000000000000000",13986,"barao ataliba nogueira","SP"
"500.4800000000000000",44640,"riachao do jacuipe","BA"
"111.7429545454545455",6454,"barueri","SP"
"257.4325000000000000",18211,"itapetininga","SP"
"228.7780000000000000",69303,"boa vista","RR"
"115.9900000000000000",53421,"paulista","PE"
"183.9866666666666667",26271,"nova iguacu","RJ"
"238.3100000000000000",74265,"goiania","GO"
"108.9000000000000000",9762,"sao bernardo do campo","SP"
"49.4725000000000000",3382,"sao paulo","SP"
"85.9500000000000000",96201,"rio grande","RS"
"169.9900000000000000",45355,"apuarema","BA"
"1200.0000000000000000",76862,"alto paraiso","RO"
"92.4925000000000000",1325,"sao paulo","SP"
"86.7888888888888889",2111,"sao paulo","SP"
"128.7800000000000000",4039,"sao paulo","SP"
"130.5580000000000000",21051,"rio de janeiro","RJ"
"74.0950000000000000",89229,"joinville","SC"
"150.3369230769230769",18040,"sorocaba","SP"
"147.4210526315789474",80250,"curitiba","PR"
"69.2400000000000000",3307,"sao paulo","SP"
"96.0560000000000000",59114,"natal","RN"
"228.4457142857142857",4176,"sao paulo","SP"
"152.8130769230769231",38190,"sacramento","MG"
"113.1300000000000000",27273,"volta redonda","RJ"
"121.8660000000000000",45651,"ilheus","BA"
"324.5000000000000000",2844,"sao paulo","SP"
"44.9900000000000000",59604,"mossoro","RN"
"113.7200000000000000",20970,"rio de janeiro","RJ"
"166.9900000000000000",28396,"purilandia","RJ"
"234.4180000000000000",1546,"sao paulo","SP"
"1817.4725000000000000",79042,"campo grande","MS"
"394.2600000000000000",40015,"salvador","BA"
"255.0000000000000000",69045,"manaus","AM"
"30.5000000000000000",7849,"franco da rocha","SP"
"197.8490000000000000",25550,"sao joao de meriti","RJ"
"131.6300000000000000",40221,"salvador","BA"
"101.2550000000000000",13318,"jacare","SP"
"110.9683333333333333",79004,"campo grande","MS"
"139.0088461538461538",92310,"canoas","RS"
"134.0000000000000000",55850,"vicencia","PE"
"107.5225806451612903",3572,"sao paulo","SP"
"108.6557142857142857",3573,"sao paulo","SP"
"77.1350000000000000",4209,"sao paulo","SP"
"79.4883333333333333",82840,"curitiba","PR"
"274.7600000000000000",83414,"colombo","PR"
"67.9657142857142857",5024,"sao paulo","SP"
"44.9950000000000000",28925,"cabo frio","RJ"
"505.3400000000000000",74825,"goiania","GO"
"67.4500000000000000",6406,"barueri","SP"
"43.4450000000000000",4640,"sao paulo","SP"
"83.6000000000000000",78665,"alto boa vista","MT"
"128.8966666666666667",29700,"colatina","ES"
"87.3975000000000000",12712,"cruzeiro","SP"
"255.9820000000000000",4115,"sao paulo","SP"
"214.7833333333333333",8715,"mogi das cruzes","SP"
"352.6500000000000000",21030,"rio de janeiro","RJ"
"98.9500000000000000",77330,"arraias","TO"
"86.1500000000000000",26178,"belford roxo","RJ"
"337.1850000000000000",68901,"macapa","AP"
"179.9000000000000000",15915,"aparecida de monte alto","SP"
"94.4918750000000000",6816,"embu das artes","SP"
"92.6266666666666667",99830,"gaurama","RS"
"11.9000000000000000",3289,"sao paulo","SP"
"106.7725000000000000",15808,"catanduva","SP"
"97.4400000000000000",6110,"osasco","SP"
"80.5145454545454545",89650,"treze tilias","SC"
"142.1180000000000000",89675,"vargem bonita","SC"
"98.7475000000000000",3156,"sao paulo","SP"
"131.9600000000000000",16600,"pirajui","SP"
"123.6105263157894737",28960,"iguaba grande","RJ"
"135.3278125000000000",22461,"rio de janeiro","RJ"
"67.4500000000000000",70764,"brasilia","DF"
"97.7866666666666667",19970,"palmital","SP"
"350.6000000000000000",45615,"buerarema","BA"
"284.5000000000000000",65235,"sao bento","MA"
"132.9254545454545455",86380,"andira","PR"
"127.8400000000000000",5544,"sao paulo","SP"
"80.8950000000000000",55470,"panelas","PE"
"88.6460000000000000",23042,"rio de janeiro","RJ"
"171.0533333333333333",90570,"porto alegre","RS"
"56.9900000000000000",26413,"japeri","RJ"
"221.4300000000000000",15760,"urania","SP"
"101.5241666666666667",13611,"leme","SP"
"124.3714285714285714",94850,"alvorada","RS"
"109.8966666666666667",6364,"carapicuiba","SP"
"107.7802325581395349",6730,"vargem grande paulista","SP"
"296.7600000000000000",1406,"sao paulo","SP"
"72.4900000000000000",4751,"sao paulo","SP"
"54.9000000000000000",97960,"sete de setembro","RS"
"172.4500000000000000",72669,"brasilia","DF"
"279.9000000000000000",15550,"americo de campos","SP"
"25.6850000000000000",42721,"lauro de freitas","BA"
"78.0000000000000000",86087,"londrina","PR"
"78.1816666666666667",48020,"alagoinhas","BA"
"100.0414285714285714",66825,"belem","PA"
"192.9923529411764706",6710,"cotia","SP"
"159.8953333333333333",22011,"rio de janeiro","RJ"
"128.9300000000000000",83900,"sao mateus do sul","PR"
"334.9000000000000000",81860,"curitiba","PR"
"91.1350000000000000",75280,"orizona","GO"
"103.2466666666666667",59141,"parnamirim","RN"
"305.9370000000000000",32280,"contagem","MG"
"106.4466666666666667",4718,"sao paulo","SP"
"53.9000000000000000",79785,"angelica","MS"
"52.4500000000000000",97040,"santa maria","RS"
"138.7600000000000000",38706,"patos de minas","MG"
"74.4350000000000000",38442,"araguari","MG"
"85.8000000000000000",3267,"sao paulo","SP"
"190.9000000000000000",36620,"santana do deserto","MG"
"166.8566666666666667",3227,"sao paulo","SP"
"79.0080000000000000",87065,"maringa","PR"
"49.9900000000000000",5606,"sao paulo","SP"
"158.4450000000000000",36784,"dona euzebia","MG"
"151.4876190476190476",88117,"sao jose","SC"
"59.7866666666666667",33045,"santa luzia","MG"
"53.4000000000000000",70675,"brasilia","DF"
"119.2944444444444444",72460,"brasilia","DF"
"108.1733333333333333",5734,"sao paulo","SP"
"218.5100000000000000",13424,"piracicaba","SP"
"150.0000000000000000",55019,"caruaru","PE"
"85.7325000000000000",7171,"guarulhos","SP"
"189.6633333333333333",5535,"sao paulo","SP"
"114.1225000000000000",1549,"sao paulo","SP"
"192.3540000000000000",29900,"linhares","ES"
"69.2000000000000000",58069,"joao pessoa","PB"
"125.4500000000000000",12990,"pedra bela","SP"
"21.3300000000000000",5736,"sao paulo","SP"
"29.5500000000000000",40385,"salvador","BA"
"72.3800000000000000",29450,"apiaca","ES"
"84.4760000000000000",25271,"duque de caxias","RJ"
"25.1000000000000000",71810,"brasilia","DF"
"120.5800000000000000",2871,"sao paulo","SP"
"276.1952941176470588",78320,"juina","MT"
"84.2333333333333333",45985,"teixeira de freitas","BA"
"161.9500000000000000",79091,"campo grande","MS"
"119.0000000000000000",69908,"rio branco","AC"
"69.9000000000000000",1256,"sao paulo","SP"
"103.7966666666666667",17560,"vera cruz","SP"
"98.5966666666666667",25990,"teresopolis","RJ"
"11.5500000000000000",5673,"sao paulo","SP"
"502.0260000000000000",6539,"santana de parnaiba","SP"
"173.0000000000000000",1022,"sao paulo","SP"
"103.7180000000000000",16057,"aracatuba","SP"
"399.9000000000000000",88336,"balneario camboriu","SC"
"167.4795238095238095",90430,"porto alegre","RS"
"110.8577777777777778",19820,"taruma","SP"
"25.0000000000000000",39103,"guinda","MG"
"172.1400000000000000",3405,"sao paulo","SP"
"108.3633333333333333",1455,"sao paulo","SP"
"214.7966666666666667",93310,"novo hamburgo","RS"
"59.1700000000000000",3552,"sao paulo","SP"
"183.7062500000000000",19815,"assis","SP"
"131.6080000000000000",31842,"belo horizonte","MG"
"27.9633333333333333",78275,"rio branco","MT"
"110.0000000000000000",63640,"independencia","CE"
"13.6900000000000000",72885,"cidade ocidental","GO"
"29.4500000000000000",44500,"castro alves","BA"
"75.5375000000000000",5026,"sao paulo","SP"
"46.4000000000000000",1438,"sao paulo","SP"
"118.3542857142857143",49480,"simao dias","SE"
"49.9000000000000000",89713,"concordia","SC"
